#Data tag : 19v3 , Norm tag: onlineresult
+-------------+-------------------+------+---------------------------------------------------------------------------------+--------------------+--------------------+
| run:fill    | time              | ncms | hltpath                                                                         | delivered(/ub)     | recorded(/ub)      |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu7p5_Track2_Upsilon_v10                                                    | 84064.729245953    | 79129.307778774    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu7p5_Track3p5_Jpsi_v10                                                     | 84064.729245953    | 79129.307778774    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu7p5_Track3p5_Upsilon_v10                                                  | 84064.729245953    | 79129.307778774    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu7p5_Track7_Jpsi_v10                                                       | 84064.729245953    | 79129.307778774    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu7p5_Track7_Upsilon_v10                                                    | 84064.729245953    | 79129.307778774    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu8_DiEle12_CaloIdL_TrackIdL_DZ_v17                                         | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu8_DiEle12_CaloIdL_TrackIdL_v17                                            | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 128  | HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_DZ_v18                              | 48835231.851436503 | 45675944.854737736 |
| 316187:6674 | 05/12/18 03:18:33 | 128  | HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_v18                                 | 9767046.370287299  | 9135188.970947541  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu8_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v14               | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v12                           | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v10                              | 3520210.537174277  | 3313539.763236172  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu8_TrkIsoVVL_v11                                                           | 2627.022788936     | 2472.790868087     |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu8_v11                                                                     | 2627.022788936     | 2472.790868087     |
| 316187:6674 | 05/12/18 06:41:22 | 28   | HLT_Mu9_IP6_part0_v1                                                            | 1498096.294332258  | 1417062.659412852  |
| 316187:6674 | 05/12/18 06:41:22 | 28   | HLT_Mu9_IP6_part1_v1                                                            | 1498096.294332258  | 1417062.659412852  |
| 316187:6674 | 05/12/18 06:41:22 | 28   | HLT_Mu9_IP6_part2_v1                                                            | 1498096.294332258  | 1417062.659412852  |
| 316187:6674 | 05/12/18 06:41:22 | 28   | HLT_Mu9_IP6_part3_v1                                                            | 1498096.294332258  | 1417062.659412852  |
| 316187:6674 | 05/12/18 06:41:22 | 28   | HLT_Mu9_IP6_part4_v1                                                            | 1498096.294332258  | 1417062.659412852  |
| 316187:6674 | 05/12/18 06:41:22 | 28   | HLT_Mu9_IP6_part5_v1                                                            | 1498096.294332258  | 1417062.659412852  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_OldMu100_v3                                                                 | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT1050_v17                                                                | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT180_v16                                                                 | 4940.646367964     | 4650.582123840     |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT250_v16                                                                 | 13737.406974339    | 12930.886880922    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT330PT30_QuadPFJet_75_60_45_40_TriplePFBTagDeepCSV_4p5_v2                | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT330PT30_QuadPFJet_75_60_45_40_v8                                        | 440026.317146785   | 414192.470404521   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT350MinPFJet15_v8                                                        | 18334.429881116    | 17258.019600188    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT350_v18                                                                 | 220013.158573392   | 207096.235202261   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT370_v16                                                                 | 35202.105371743    | 33135.397632362    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v8                               | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT380_SixPFJet32_v8                                                       | 1760105.268587138  | 1656769.881618086  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT430_SixPFJet40_PFBTagDeepCSV_1p5_v7                                     | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT430_SixPFJet40_v10                                                      | 3520210.537174277  | 3313539.763236172  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT430_v16                                                                 | 112646.737189577   | 106033.272423557   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT500_PFMET100_PFMHT100_IDTight_v11                                       | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT500_PFMET110_PFMHT110_IDTight_v11                                       | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT510_v16                                                                 | 220013.158573392   | 207096.235202261   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT590_v16                                                                 | 440026.317146785   | 414192.470404521   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT680_v16                                                                 | 880052.634293569   | 828384.940809043   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT700_PFMET85_PFMHT85_IDTight_v11                                         | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT700_PFMET95_PFMHT95_IDTight_v11                                         | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT780_v16                                                                 | 1760105.268587138  | 1656769.881618086  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT800_PFMET75_PFMHT75_IDTight_v11                                         | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT800_PFMET85_PFMHT85_IDTight_v11                                         | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFHT890_v16                                                                 | 3520210.537174277  | 3313539.763236172  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJet140_v18                                                                | 41365.100263082    | 38997.122973972    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJet200_v18                                                                | 177279.001127496   | 167130.527031308   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJet260_v19                                                                | 440026.317146785   | 414192.470404521   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJet320_v19                                                                | 1760105.268587138  | 1656769.881618086  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJet400_v19                                                                | 3520210.537174277  | 3313539.763236172  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJet40_v20                                                                 | 301.428212222      | 283.731429246      |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJet450_v20                                                                | 7040421.074348553  | 6627079.526472343  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJet500_v20                                                                | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJet550_v10                                                                | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJet60_v20                                                                 | 354.235022609      | 333.437963596      |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJet80_v19                                                                 | 3313.139329105     | 3118.625659516     |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJetFwd140_v17                                                             | 225293.474379154   | 212066.544847115   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJetFwd200_v17                                                             | 1408084.214869710  | 1325415.905294469  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJetFwd260_v18                                                             | 7040421.074348553  | 6627079.526472343  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJetFwd320_v18                                                             | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJetFwd400_v18                                                             | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJetFwd40_v18                                                              | 180.856927333      | 170.238857548      |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJetFwd450_v18                                                             | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJetFwd500_v18                                                             | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJetFwd60_v18                                                              | 546.828821309      | 514.724623415      |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFJetFwd80_v17                                                              | 11043.797763684    | 10395.418865055    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMET110_PFMHT110_IDTight_CaloBTagDeepCSV_3p1_v7                            | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMET120_PFMHT120_IDTight_CaloBTagDeepCSV_3p1_v7                            | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMET120_PFMHT120_IDTight_PFHT60_v8                                         | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMET120_PFMHT120_IDTight_v19                                               | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMET130_PFMHT130_IDTight_CaloBTagDeepCSV_3p1_v7                            | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMET130_PFMHT130_IDTight_v19                                               | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMET140_PFMHT140_IDTight_CaloBTagDeepCSV_3p1_v7                            | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMET140_PFMHT140_IDTight_v19                                               | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMET200_HBHECleaned_v8                                                     | 3520210.537174277  | 3313539.763236172  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMET200_HBHE_BeamHaloCleaned_v8                                            | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMET200_NotCleaned_v8                                                      | 3520210.537174277  | 3313539.763236172  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMET250_HBHECleaned_v8                                                     | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMET300_HBHECleaned_v8                                                     | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMETNoMu120_PFMHTNoMu120_IDTight_PFHT60_v8                                 | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMETNoMu120_PFMHTNoMu120_IDTight_v19                                       | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMETNoMu130_PFMHTNoMu130_IDTight_v18                                       | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMETNoMu140_PFMHTNoMu140_IDTight_v18                                       | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMETTypeOne140_PFMHT140_IDTight_v10                                        | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_PFMETTypeOne200_HBHE_BeamHaloCleaned_v8                                     | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon100EBHE10_v1                                                          | 1760105.268587138  | 1656769.881618086  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon100EB_TightID_TightIso_v1                                             | 7040421.074348553  | 6627079.526472343  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon100EEHE10_v1                                                          | 1760105.268587138  | 1656769.881618086  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon100EE_TightID_TightIso_v1                                             | 21457546.270025842 | 20489763.425800703 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon110EB_TightID_TightIso_v1                                             | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon120EB_TightID_TightIso_v1                                             | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon120_R9Id90_HE10_IsoM_v14                                              | 7040421.074348553  | 6627079.526472343  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon120_v13                                                               | 440026.317146785   | 414192.470404521   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon150_v6                                                                | 440026.317146785   | 414192.470404521   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon165_R9Id90_HE10_IsoM_v15                                              | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon175_v14                                                               | 880052.634293569   | 828384.940809043   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon200_v13                                                               | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon20_HoverELoose_v10                                                    | 741.096955195      | 697.587318576      |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon300_NoHE_v12                                                          | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon30_HoverELoose_v10                                                    | 1482.193910389     | 1395.174637152     |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon33_v5                                                                 | 2256.545216137     | 2124.063950792     |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon50_R9Id90_HE10_IsoM_EBOnly_PFJetsMJJ300DEta3_PFMET50_v4               | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon50_R9Id90_HE10_IsoM_v14                                               | 220013.158573392   | 207096.235202261   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon50_v13                                                                | 9167.214940558     | 8629.009800094     |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon60_R9Id90_CaloIdL_IsoL_DisplacedIdL_PFHT350MinPFJet15_v10             | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon60_R9Id90_CaloIdL_IsoL_DisplacedIdL_v5                                | 440026.317146785   | 414192.470404521   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon60_R9Id90_CaloIdL_IsoL_v5                                             | 440026.317146785   | 414192.470404521   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon75_R9Id90_HE10_IsoM_EBOnly_CaloMJJ300_PFJetsMJJ400DEta3_v4            | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon75_R9Id90_HE10_IsoM_EBOnly_CaloMJJ400_PFJetsMJJ600DEta3_v4            | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon75_R9Id90_HE10_IsoM_EBOnly_PFJetsMJJ300DEta3_v4                       | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon75_R9Id90_HE10_IsoM_EBOnly_PFJetsMJJ600DEta3_v4                       | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon75_R9Id90_HE10_IsoM_v14                                               | 880052.634293569   | 828384.940809043   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon75_v13                                                                | 110006.579286696   | 103548.117601130   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon90_R9Id90_HE10_IsoM_v14                                               | 1760105.268587138  | 1656769.881618086  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Photon90_v13                                                                | 110006.579286696   | 103548.117601130   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_QuadPFJet103_88_75_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1_v7                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_QuadPFJet103_88_75_15_PFBTagDeepCSV_1p3_VBF2_v7                             | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_QuadPFJet103_88_75_15_v4                                                    | 220013.158573392   | 207096.235202261   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_QuadPFJet105_88_76_15_PFBTagDeepCSV_1p3_VBF2_v7                             | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_QuadPFJet105_88_76_15_v4                                                    | 110006.579286696   | 103548.117601130   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_QuadPFJet105_90_76_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1_v7                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_QuadPFJet111_90_80_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1_v7                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_QuadPFJet111_90_80_15_PFBTagDeepCSV_1p3_VBF2_v7                             | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_QuadPFJet111_90_80_15_v4                                                    | 110006.579286696   | 103548.117601130   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Rsq0p35_v14                                                                 | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Rsq0p40_v14                                                                 | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_RsqMR300_Rsq0p09_MR200_4jet_v14                                             | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_RsqMR300_Rsq0p09_MR200_v14                                                  | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_RsqMR320_Rsq0p09_MR200_4jet_v14                                             | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_RsqMR320_Rsq0p09_MR200_v14                                                  | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_SingleJet30_Mu12_SinglePFJet40_v10                                          | 23958.448655845    | 22561.784948763    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Tau3Mu_Mu7_Mu1_TkMu1_IsoTau15_Charge1_v3                                    | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Tau3Mu_Mu7_Mu1_TkMu1_IsoTau15_v3                                            | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Tau3Mu_Mu7_Mu1_TkMu1_Tau15_Charge1_v3                                       | 5632336.859478842  | 5301663.621177875  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Tau3Mu_Mu7_Mu1_TkMu1_Tau15_v3                                               | 5632336.859478842  | 5301663.621177875  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_TkMu100_v2                                                                  | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Trimuon5_3p5_2_Upsilon_Muon_v4                                              | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_TrimuonOpen_5_3p5_2_Upsilon_Muon_v3                                         | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 128  | HLT_TripleJet110_35_35_Mjj650_PFMET110_v8                                       | 48835231.851436503 | 45675944.854737736 |
| 316187:6674 | 05/12/18 03:18:33 | 128  | HLT_TripleJet110_35_35_Mjj650_PFMET120_v8                                       | 48835231.851436503 | 45675944.854737736 |
| 316187:6674 | 05/12/18 03:18:33 | 128  | HLT_TripleJet110_35_35_Mjj650_PFMET130_v8                                       | 48835231.851436503 | 45675944.854737736 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_TripleMu_10_5_5_DZ_v9                                                       | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_TripleMu_12_10_5_v9                                                         | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_TripleMu_5_3_3_Mass3p8_DCA_v2                                               | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_TripleMu_5_3_3_Mass3p8_DZ_v7                                                | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_TriplePhoton_20_20_20_CaloIdLV2_R9IdVL_v3                                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_TriplePhoton_20_20_20_CaloIdLV2_v3                                          | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_TriplePhoton_30_30_10_CaloIdLV2_R9IdVL_v4                                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_TriplePhoton_30_30_10_CaloIdLV2_v4                                          | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_TriplePhoton_35_35_5_CaloIdLV2_R9IdVL_v4                                    | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_TrkMu12_DoubleTrkMu5NoFiltersNoVtx_v6                                       | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_TrkMu16_DoubleTrkMu6NoFiltersNoVtx_v12                                      | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_TrkMu17_DoubleTrkMu8NoFiltersNoVtx_v13                                      | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_UncorrectedJetE30_NoBPTX3BX_v6                                              | 14080.842148697    | 13254.159052945    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_UncorrectedJetE30_NoBPTX_v6                                                 | 14080.842148697    | 13254.159052945    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_UncorrectedJetE60_NoBPTX3BX_v6                                              | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_UncorrectedJetE70_NoBPTX3BX_v6                                              | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 128  | HLT_VBF_DoubleLooseChargedIsoPFTau20_Trk1_eta2p1_v2                             | 48835231.851436503 | 45675944.854737736 |
| 316187:6674 | 05/12/18 03:18:33 | 128  | HLT_VBF_DoubleMediumChargedIsoPFTau20_Trk1_eta2p1_v2                            | 48835231.851436503 | 45675944.854737736 |
| 316187:6674 | 05/12/18 03:18:33 | 128  | HLT_VBF_DoubleTightChargedIsoPFTau20_Trk1_eta2p1_v2                             | 48835231.851436503 | 45675944.854737736 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_ZeroBias_Beamspot_v3                                                        | 50.238035370       | 47.288571541       |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_ZeroBias_FirstBXAfterTrain_v3                                               | 209.250645862      | 196.965587207      |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_ZeroBias_FirstCollisionAfterAbortGap_v5                                     | 51063.797456744    | 48065.853319836    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_ZeroBias_FirstCollisionInTrain_v4                                           | 209.250645862      | 196.965587207      |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_ZeroBias_IsolatedBunches_v5                                                 | 51203.062358899    | 48196.942010708    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_ZeroBias_LastCollisionInTrain_v3                                            | 209.250645862      | 196.965587207      |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_ZeroBias_v6                                                                 | 107.652932937      | 101.332653302      |
+-------------+-------------------+------+---------------------------------------------------------------------------------+--------------------+--------------------+
#Summary: 
+---------------------------------------------------------------------------------+-------+------+------+--------------------+--------------------+
| hltpath                                                                         | nfill | nrun | ncms | totdelivered(/ub)  | totrecorded(/ub)   |
+---------------------------------------------------------------------------------+-------+------+------+--------------------+--------------------+
| HLT_AK8PFHT800_TrimMass50_v11                                                   | 1     | 1    | 151  | 56323368.594788425 | 53016636.211778745 |
| HLT_AK8PFHT850_TrimMass50_v10                                                   | 1     | 1    | 151  | 56323368.594788425 | 53016636.211778745 |
| HLT_AK8PFHT900_TrimMass50_v10                                                   | 1     | 1    | 151  | 56323368.594788425 | 53016636.211778745 |
| HLT_AK8PFJet140_v14                                                             | 1     | 1    | 151  | 41365.100263082    | 38997.122973972    |
| HLT_AK8PFJet200_v14                                                             | 1     | 1    | 151  | 177279.001127496   | 167130.527031308   |
| HLT_AK8PFJet260_v15                                                             | 1     | 1    | 151  | 440026.317146785   | 414192.470404521   |
| HLT_AK8PFJet320_v15                                                             | 1     | 1    | 151  | 1173403.512391425  | 1104513.254412057  |
| HLT_AK8PFJet330_TrimMass30_PFAK8BTagDeepCSV_p17_v1                              | 1     | 1    | 151  | 56323368.594788425 | 53016636.211778745 |
| HLT_AK8PFJet330_TrimMass30_PFAK8BTagDeepCSV_p1_v1                               | 1     | 1    | 151  | 56323368.594788425 | 53016636.211778745 |
| HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v1                           | 1     | 1    | 151  | 56323368.594788425 | 53016636.211778745 |
| HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np4_v1                           | 1     | 1    | 151  | 56323368.594788425 | 53016636.211778745 |
| HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_p02_v2                           | 1     | 1    | 151  | 56323368.594788425 | 53016636.211778745 |
